Barco,operacion,iteraciones, tiempo,daño, complexity
winterhlater-Splay,search,7,0.681,14,13.2877
winterhlater-Splay,search,5,0.38,20,13.2877
winterhlater-Splay,search,9,0.747,11,13.2877
winterhlater-Splay,search,6,0.802,16,13.2877
winterhlater-Splay,search,6,0.521,16,13.2877
winterhlater-Splay,search,6,0.504,16,13.2877
winterhlater-Splay,search,10,1.003,10,13.2877
winterhlater-Splay,search,9,0.66,11,13.2877
winterhlater-Splay,search,9,0.945,11,13.2877
winterhlater-Splay,search,9,0.805,11,13.2877
winterhlater-Splay,search,9,0.782,11,13.2877
winterhlater-Splay,search,11,0.897,9,13.2877
winterhlater-Splay,search,14,1.416,7,13.2877
winterhlater-Splay,search,9,0.806,11,13.2877
winterhlater-Splay,search,11,1.197,9,13.2877
winterhlater-Splay,search,13,1.1,7,13.2877
winterhlater-Splay,search,8,0.615,12,13.2877
winterhlater-Splay,search,9,0.632,11,13.2877
winterhlater-Splay,search,15,1.405,6,13.2877
winterhlater-Splay,search,4,0.637,25,13.2877
winterhlater-Splay,search,9,0.699,11,13.2877
winterhlater-Splay,search,10,0.936,10,13.2877
winterhlater-Splay,search,10,0.871,10,13.2877
winterhlater-Splay,search,4,0.315,25,13.2877
winterhlater-Splay,search,12,0.816,8,13.2877
winterhlater-Splay,search,7,0.475,14,13.2877
winterhlater-Splay,search,7,0.787,14,13.2877
winterhlater-Splay,search,4,0.508,25,13.2877
winterhlater-Splay,search,9,0.829,11,13.2877
winterhlater-Splay,search,10,0.831,10,13.2877
winterhlater-Splay,search,6,0.465,16,13.2877
winterhlater-Splay,search,8,0.6,12,13.2877
winterhlater-Splay,search,8,0.44,12,13.2877
winterhlater-Splay,search,8,0.596,12,13.2877
winterhlater-Splay,search,12,0.797,8,13.2877
winterhlater-Splay,search,7,0.494,14,13.2877
winterhlater-Splay,search,4,0.757,25,13.2877
winterhlater-Splay,search,13,1.615,7,13.2877
winterhlater-Splay,search,8,0.589,12,13.2877
winterhlater-Splay,search,9,0.818,11,13.2877
winterhlater-Splay,search,11,0.762,9,13.2877
winterhlater-Splay,search,7,0.514,14,13.2877
winterhlater-Splay,search,8,0.685,12,13.2877
winterhlater-Splay,search,11,0.807,9,13.2877
winterhlater-Splay,search,9,0.594,11,13.2877
winterhlater-Splay,search,13,1.067,7,13.2877
winterhlater-Splay,search,7,0.456,14,13.2877
winterhlater-Splay,search,10,0.686,10,13.2877
winterhlater-Splay,search,9,0.83,11,13.2877
winterhlater-Splay,search,8,0.619,12,13.2877
winterhlater-Splay,search,10,1.839,10,13.2877
winterhlater-Splay,search,8,1.111,12,13.2877
winterhlater-Splay,search,10,0.792,10,13.2877
winterhlater-Splay,search,8,2.441,12,13.2877
winterhlater-Splay,search,7,0.581,14,13.2877
winterhlater-Splay,search,9,0.648,11,13.2877
winterhlater-Splay,search,10,0.559,10,13.2877
winterhlater-Splay,search,12,0.542,8,13.2877
winterhlater-Splay,search,11,0.545,9,13.2877
winterhlater-Splay,search,9,0.413,11,13.2877
winterhlater-Splay,search,5,1.207,20,13.2877
winterhlater-Splay,search,8,0.823,12,13.2877
winterhlater-Splay,search,8,1.098,12,13.2877
winterhlater-Splay,search,10,1.36,10,13.2877
winterhlater-Splay,search,10,1.227,10,13.2877
